;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;NU_CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_CRITERIO_ELEGIBILIDADE;ID_SERVIDOR_MATRICULA;ID_SERVIDOR_CPF;ID_SERVIDOR_PIS_PASEP;CO_SEXO_SERVIDOR;CO_EST_CIVIL_SERVIDOR;DT_NASC_SERVIDOR;CO_SITUACAO_FUNCIONAL;CO_TIPO_VINCULO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_ING_CARREIRA;NO_CARREIRA;DT_ING_CARGO;NO_CARGO;VL_BASE_CALCULO;VL_REMUNERACAO;VL_CONTRIBUICAO;NU_TEMPO_RGPS;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;NU_DEPENDENTES;IN_ABONO_PERMANENCIA;IN_PREV_COMP;VL_TETO_ESPECIFICO
587;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_588;588;588;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;7797.08;7797.08;992.2108000000002;0;0;0;0;1;2;2;29000
588;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_589;589;589;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;2876.07;2876.07;402.6498000000001;0;0;0;0;1;2;2;29000
589;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_590;590;590;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;4654.45;4654.45;651.623;0;0;0;0;1;2;2;29000
590;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_591;591;591;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;10849.7;10849.7;992.2108000000002;0;0;0;0;1;2;2;29000
591;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_592;592;592;1;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;8750.54;8750.54;992.2108000000002;0;0;0;0;1;2;2;29000
592;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_593;593;593;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;4493.98;4493.98;629.1572;0;0;0;0;1;2;2;29000
593;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_594;594;594;2;2;1982-12-11;1;1;2007-12-05;2007-12-05;2007-12-05;Professor;2007-12-05;Professor;6245.47;6245.47;874.3658000000001;0;0;0;0;1;2;2;29000
594;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_595;595;595;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3895.95;3895.95;545.433;0;0;0;0;1;2;2;29000
595;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_596;596;596;2;2;1978-12-12;1;1;2003-12-06;2003-12-06;2003-12-06;Demais Servidores;2003-12-06;Demais Servidores;7103.8;7103.8;992.2108000000002;0;0;0;0;1;2;2;29000
596;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_597;597;597;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
597;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_598;598;598;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6247.14;6247.14;874.5996000000001;0;0;0;0;1;2;2;29000
598;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_599;599;599;2;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7126.81;7126.81;992.2108000000002;0;0;0;0;1;2;2;29000
599;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_600;600;600;2;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
600;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_601;601;601;1;2;1982-12-11;1;1;2007-12-05;2007-12-05;2007-12-05;Demais Servidores;2007-12-05;Demais Servidores;5105.05;5105.05;714.7070000000001;0;0;0;0;1;2;2;29000
601;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_602;602;602;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4224.31;4224.31;591.4034000000001;0;0;0;0;1;2;2;29000
602;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_603;603;603;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6978.91;6978.91;977.0474;0;0;0;0;1;2;2;29000
603;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_604;604;604;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;6606.5;6606.5;924.9100000000001;0;0;0;0;1;2;2;29000
604;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_605;605;605;2;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;1726.22;1726.22;241.6708;0;0;0;0;1;2;2;29000
605;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_606;606;606;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;3717.43;3717.43;520.4402;0;0;0;0;1;2;2;29000
606;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_607;607;607;2;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;4336.85;4336.85;607.1590000000001;0;0;0;0;1;2;2;29000
607;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_608;608;608;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;1886.21;1886.21;264.06940000000003;0;0;0;0;1;2;2;29000
608;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_609;609;609;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;2733.2;2733.2;382.648;0;0;0;0;1;2;2;29000
609;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_610;610;610;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;11185.41;11185.41;992.2108000000002;0;0;0;0;1;2;2;29000
610;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_611;611;611;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6422.66;6422.66;899.1724;0;0;0;0;1;2;2;29000
611;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_612;612;612;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Professor;2017-12-02;Professor;5755.65;5755.65;805.791;0;0;0;0;1;2;2;29000
612;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_613;613;613;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;10211.97;10211.97;992.2108000000002;0;0;0;0;1;2;2;29000
613;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_614;614;614;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Professor;2018-12-02;Professor;6584.83;6584.83;921.8762;0;0;0;0;1;2;2;29000
614;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_615;615;615;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;10999.15;10999.15;992.2108000000002;0;0;0;0;1;2;2;29000
615;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_616;616;616;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;1847.67;1847.67;258.6738;0;0;0;0;1;2;2;29000
616;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_617;617;617;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Professor;2019-12-02;Professor;5126.2;5126.2;717.668;0;0;0;0;1;2;2;29000
617;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_618;618;618;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;3684.62;3684.62;515.8468;0;0;0;0;1;2;2;29000
618;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_619;619;619;1;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;5937.14;5937.14;831.1996000000001;0;0;0;0;1;2;2;29000
619;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_620;620;620;2;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Professor;2019-12-02;Professor;8933.3;8933.3;992.2108000000002;0;0;0;0;1;2;2;29000
620;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_621;621;621;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;12149.13;12149.13;992.2108000000002;0;0;0;0;1;2;2;29000
621;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_622;622;622;2;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2262.22;2262.22;316.7108;0;0;0;0;1;2;2;29000
622;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_623;623;623;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7189.04;7189.04;992.2108000000002;0;0;0;0;1;2;2;29000
623;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_624;624;624;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;5381.93;5381.93;753.4702000000001;0;0;0;0;1;2;2;29000
624;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_625;625;625;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;8864.22;8864.22;992.2108000000002;0;0;0;0;1;2;2;29000
625;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_626;626;626;2;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5079.09;5079.09;711.0726000000001;0;0;0;0;1;2;2;29000
626;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_627;627;627;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Professor;2014-12-03;Professor;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
627;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_628;628;628;2;2;1979-12-12;1;1;2004-12-05;2004-12-05;2004-12-05;Demais Servidores;2004-12-05;Demais Servidores;4882.07;4882.07;683.4898000000001;0;0;0;0;1;2;2;29000
628;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_629;629;629;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;6170.4;6170.4;863.856;0;0;0;0;1;2;2;29000
629;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_630;630;630;2;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4328.72;4328.72;606.0208000000001;0;0;0;0;1;2;2;29000
630;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_631;631;631;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1722.86;1722.86;241.2004;0;0;0;0;1;2;2;29000
631;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_632;632;632;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;6882.98;6882.98;963.6172;0;0;0;0;1;2;2;29000
632;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_633;633;633;2;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;8170.46;8170.46;992.2108000000002;0;0;0;0;1;2;2;29000
633;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_634;634;634;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6057.29;6057.29;848.0206000000001;0;0;0;0;1;2;2;29000
634;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_635;635;635;2;2;1979-12-12;1;1;2004-12-05;2004-12-05;2004-12-05;Demais Servidores;2004-12-05;Demais Servidores;6147.15;6147.15;860.601;0;0;0;0;1;2;2;29000
635;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_636;636;636;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;10974.43;10974.43;992.2108000000002;0;0;0;0;1;2;2;29000
636;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_637;637;637;2;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;4417.17;4417.17;618.4038;0;0;0;0;1;2;2;29000
637;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_638;638;638;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5675.95;5675.95;794.633;0;0;0;0;1;2;2;29000
638;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_639;639;639;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;1602.93;1602.93;224.41020000000003;0;0;0;0;1;2;2;29000
639;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_640;640;640;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
640;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_641;641;641;1;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3570.31;3570.31;499.84340000000003;0;0;0;0;1;2;2;29000
641;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_642;642;642;2;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;4844.73;4844.73;678.2622;0;0;0;0;1;2;2;29000
642;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_643;643;643;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;1747.73;1747.73;244.68220000000002;0;0;0;0;1;2;2;29000
643;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_644;644;644;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Professor;2017-12-02;Professor;1728.97;1728.97;242.05580000000003;0;0;0;0;1;2;2;29000
644;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_645;645;645;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;3914.89;3914.89;548.0846;0;0;0;0;1;2;2;29000
645;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_646;646;646;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;5485.64;5485.64;767.9896000000001;0;0;0;0;1;2;2;29000
646;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_647;647;647;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;1886.18;1886.18;264.06520000000006;0;0;0;0;1;2;2;29000
647;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_648;648;648;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;5507.38;5507.38;771.0332000000001;0;0;0;0;1;2;2;29000
648;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_649;649;649;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;5359.0;5359.0;750.2600000000001;0;0;0;0;1;2;2;29000
649;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_650;650;650;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7195.62;7195.62;992.2108000000002;0;0;0;0;1;2;2;29000
650;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_651;651;651;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Professor;2013-12-03;Professor;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
651;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_652;652;652;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5306.56;5306.56;742.9184000000001;0;0;0;0;1;2;2;29000
652;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_653;653;653;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7750.26;7750.26;992.2108000000002;0;0;0;0;1;2;2;29000
653;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_654;654;654;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;10135.7;10135.7;992.2108000000002;0;0;0;0;1;2;2;29000
654;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_655;655;655;1;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5178.47;5178.47;724.9858000000002;0;0;0;0;1;2;2;29000
655;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_656;656;656;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;3545.88;3545.88;496.42320000000007;0;0;0;0;1;2;2;29000
656;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_657;657;657;1;2;2002-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4260.48;4260.48;596.4672;0;0;0;0;1;2;2;29000
657;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_658;658;658;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3688.43;3688.43;516.3802000000001;0;0;0;0;2;2;2;29000
658;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_659;659;659;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;9522.57;9522.57;992.2108000000002;0;0;0;0;1;2;2;29000
659;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_660;660;660;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6601.14;6601.14;924.1596000000002;0;0;0;0;1;2;2;29000
660;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_661;661;661;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;2834.75;2834.75;396.86500000000007;0;0;0;0;1;2;2;29000
661;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_662;662;662;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;9564.73;9564.73;992.2108000000002;0;0;0;0;1;2;2;29000
662;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_663;663;663;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;9837.49;9837.49;992.2108000000002;0;0;0;0;1;2;2;29000
663;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_664;664;664;1;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;3412.44;3412.44;477.74160000000006;0;0;0;0;1;2;2;29000
664;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_665;665;665;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;7448.39;7448.39;992.2108000000002;0;0;0;0;1;2;2;29000
665;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_666;666;666;2;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;2546.89;2546.89;356.56460000000004;0;0;0;0;1;2;2;29000
666;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_667;667;667;2;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;7731.64;7731.64;992.2108000000002;0;0;0;0;1;2;2;29000
667;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_668;668;668;2;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6440.27;6440.27;901.6378000000002;0;0;0;0;1;2;2;29000
668;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_669;669;669;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;5642.43;5642.43;789.9402000000001;0;0;0;0;1;2;2;29000
669;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_670;670;670;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;4505.3;4505.3;630.7420000000001;0;0;0;0;1;2;2;29000
670;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_671;671;671;2;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;6147.62;6147.62;860.6668000000001;0;0;0;0;1;2;2;29000
671;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_672;672;672;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4288.28;4288.28;600.3592;0;0;0;0;1;2;2;29000
672;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_673;673;673;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Professor;2015-12-03;Professor;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
673;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_674;674;674;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;8687.84;8687.84;992.2108000000002;0;0;0;0;1;2;2;29000
674;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_675;675;675;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;1578.43;1578.43;220.98020000000002;0;0;0;0;1;2;2;29000
675;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_676;676;676;1;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;3345.43;3345.43;468.3602;0;0;0;0;1;2;2;29000
676;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_677;677;677;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Professor;2016-12-02;Professor;7082.69;7082.69;991.5766;0;0;0;0;1;2;2;29000
